,n_active,n_active_priv,n_active_upriv,n_waiting,n_waiting_priv,n_waiting_upriv,n_found_jobs,n_found_jobs_priv,n_found_jobs_upriv,Tu_found_jobs,Tu_found_jobs_upriv,Tu_found_jobs_priv,accuracy,recall,precision,accuracy_priv,recall_priv,precision_priv,accuracy_upriv,recall_upriv,precision_upriv,s_all,s_priv,s_upriv,frac_unpriv,frac_pred_highpros_hist,frac_pred_lowpros_hist,frac_true_highpros_hist,frac_true_lowpros_hist,frac_highpros_pred,frac_highpros_true,mean_Tu_current,mean_Tu_priv_current,mean_Tu_upriv_current,frac_upriv_in_highpros,BGSD,BGTuD_current,BGaccuracyD,BGprecisionD,BGrecallD,inbal_waiting,coef1,coef2
268,10000,3765,6235,0,0,0,741,390,351,5.825910931174089,7.7749287749287745,4.0717948717948715,,,,,,,,,,-0.7153469478108427,-0.43373164979906226,-0.8854001309727279,0.6235,,,,,,,32.0134,28.643824701195218,34.048115477145146,,0.4516684811736656,-5.404290775949928,,,,0.0,,
269,10000,3731,6269,0,0,0,736,383,353,6.447010869565218,7.614730878186969,5.370757180156658,,,,,,,,,,-0.7186083150504908,-0.44338665061375976,-0.8824066927843309,0.6269,,,,,,,31.9401,28.745644599303137,33.84128250119636,,0.43902004217057117,-5.095637901893223,,,,0.0,,
270,10000,3780,6220,0,0,0,747,346,401,6.784471218206158,8.039900249376558,5.329479768786127,,,,,,,,,,-0.713870783840082,-0.43320005807289463,-0.8844391670233566,0.622,,,,,,,31.9041,28.46005291005291,33.99710610932476,,0.45123910895046193,-5.537053199271853,,,,0.0,,
271,10000,3794,6206,0,0,0,779,384,395,6.492939666238768,8.020253164556962,4.921875,,,,,,,,,,-0.7118944129911792,-0.4290683784997732,-0.8847983728462218,0.6206,,,,,,,31.8659,28.40590405904059,33.98114727682888,,0.45572999434644856,-5.575243217788287,,,,0.0,,
272,10000,3792,6208,0,0,0,804,409,395,5.503731343283582,7.015189873417722,4.0440097799511,,,,,,,,,,-0.7120305513817589,-0.42760350089238064,-0.8857656311909926,0.6208,,,,,,,31.9289,28.477848101265824,34.03688788659794,,0.45816213029861197,-5.559039785332114,,,,0.0,,
273,10000,3807,6193,0,0,0,778,384,394,5.629820051413882,7.5,3.7109375,,,,,,,,,,-0.7142597241007231,-0.43234468043510177,-0.8875603169046987,0.6193,,,,,,,31.898,28.594693984764906,33.928629097367995,,0.45521563646959695,-5.33393511260309,,,,0.0,,
274,10000,3789,6211,0,0,0,777,410,367,5.67953667953668,6.607629427792916,4.848780487804878,,,,,,,,,,-0.718909988204546,-0.43983798790680767,-0.8891569386357374,0.6211,,,,,,,32.0053,28.729216152019003,34.00386411205925,,0.44931895072892974,-5.2746479600402445,,,,0.0,,
275,10000,3800,6200,0,0,0,722,375,347,5.747922437673131,6.769452449567724,4.802666666666667,,,,,,,,,,-0.7219862782530361,-0.4423103489205778,-0.893400557521317,0.62,,,,,,,32.1242,28.69842105263158,34.22387096774194,,0.4510902086007392,-5.525449915110357,,,,0.0,,
276,10000,3826,6174,0,0,0,747,374,373,6.872824631860777,9.091152815013405,4.660427807486631,,,,,,,,,,-0.7162064808838663,-0.43756490179906055,-0.88887941278838,0.6174,,,,,,,32.0816,28.573706220595923,34.25542597991578,,0.45131451098931946,-5.681719759319854,,,,0.0,,
277,10000,3833,6167,0,0,0,757,388,369,6.28665785997358,7.688346883468835,4.953608247422681,,,,,,,,,,-0.7146812554038751,-0.43484645540695405,-0.8886080899082043,0.6167,,,,,,,32.1058,28.442734150795722,34.382519863791146,,0.45376163450125023,-5.939785712995423,,,,0.0,,
278,10000,3816,6184,0,0,0,708,374,334,4.991525423728813,6.107784431137724,3.9946524064171123,,,,,,,,,,-0.7198211624839794,-0.44233420443725757,-0.8910517950690845,0.6184,,,,,,,32.3483,28.74030398322851,34.57470892626132,,0.4487175906318269,-5.834404943032812,,,,0.0,,
279,10000,3812,6188,0,0,0,701,354,347,6.85734664764622,7.662824207492795,6.067796610169491,,,,,,,,,,-0.7201910261787993,-0.44596705115212554,-0.8891215033607127,0.6188,,,,,,,32.3228,28.717733473242394,34.543632837750486,,0.4431544522085872,-5.825899364508093,,,,0.0,,
